action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18532844,[],CHEMBL4195635,Antiviral activity against recombinant VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)c1ccc(COc2ccccc2CN2CCN(C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL2323039,,CHEMBL2323039,7.19,0,http://www.openphacts.org/units/Nanomolar,3076953,=,1,1,=,,IC50,nM,,64.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,64.0
,,18532845,[],CHEMBL4195635,Antiviral activity against recombinant VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)CC2CCC(F)(F)CC2)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4212571,,CHEMBL4210009,5.92,0,http://www.openphacts.org/units/Nanomolar,3077018,=,1,1,=,,IC50,nM,,1195.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,1195.0
,,18532846,[],CHEMBL4195635,Antiviral activity against recombinant VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,[2H]C([2H])(c1cc(Cl)ccc1N)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4208672,,CHEMBL4213694,6.79,0,http://www.openphacts.org/units/Nanomolar,3077020,=,1,1,=,,IC50,nM,,163.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,163.0
,,18532847,[],CHEMBL4195635,Antiviral activity against recombinant VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)CC3CCC(F)(F)CC3)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4213070,,CHEMBL4213070,7.42,0,http://www.openphacts.org/units/Nanomolar,3077022,=,1,1,=,,IC50,nM,,38.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,38.0
,,18532848,[],CHEMBL4195635,Antiviral activity against recombinant VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4205782,,CHEMBL4205782,7.46,0,http://www.openphacts.org/units/Nanomolar,3077023,=,1,1,=,,IC50,nM,,35.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,35.0
,,18532849,[],CHEMBL4195635,Antiviral activity against recombinant VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(COc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4205782,,CHEMBL4205782,7.72,0,http://www.openphacts.org/units/Nanomolar,3077024,=,1,1,=,,IC50,nM,,19.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,19.0
,,18532850,[],CHEMBL4195635,Antiviral activity against recombinant VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(CNc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)CC3CCC(F)(F)CC3)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4208258,,CHEMBL4208258,7.55,0,http://www.openphacts.org/units/Nanomolar,3077025,=,1,1,=,,IC50,nM,,28.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,28.0
,,18532851,[],CHEMBL4195635,Antiviral activity against recombinant VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,CS(=O)(=O)c1ccc(CNc2ccc(Cl)cc2CN2CCN(C(=O)CNC(=O)C3CC34CCC(F)(F)CC4)CC2)cc1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4203388,,CHEMBL4203388,7.40,0,http://www.openphacts.org/units/Nanomolar,3077026,=,1,1,=,,IC50,nM,,40.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,40.0
,,18532852,[],CHEMBL4195635,Antiviral activity against recombinant VSV pseudotyped Ebolavirus expressing M-GFP infected in African green monkey Vero E6 cells assessed as inhibition of viral infection pre-incubated for 2 hrs before infection and measured after 8 to 12 hrs in presence of 50% NHS by fluorescence microscopic method,F,,,BAO_0000190,BAO_0000019,assay format,[2H]C([2H])(c1cc(Cl)ccc1NCc1ccc(S(C)(=O)=O)cc1)N1CCN(C(=O)CNC(=O)C2CC23CCC(F)(F)CC3)CC1,,,CHEMBL4190400,J Med Chem,2018,,CHEMBL4218620,,CHEMBL4203388,7.68,0,http://www.openphacts.org/units/Nanomolar,3077027,=,1,1,=,,IC50,nM,,21.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,21.0
,,19251894,[],CHEMBL4401871,Antiviral activity against HIV-1-derived Ebolavirus pseudoparticle infected in human TZM-bl cells after 48 hrs by beta-gal based reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,NC(=O)C1CCN(CCOc2ccc(-c3n[nH]cc3-c3ccccc3)c(O)c2)CC1,,,CHEMBL4400548,J Med Chem,2019,,CHEMBL4536298,,CHEMBL4536298,5.51,0,http://www.openphacts.org/units/Nanomolar,3214063,=,1,1,=,,IC50,nM,,3100.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,3.1
,,19251895,[],CHEMBL4401871,Antiviral activity against HIV-1-derived Ebolavirus pseudoparticle infected in human TZM-bl cells after 48 hrs by beta-gal based reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1[nH]nc(-c2ccc(OCCN3CCC(C(N)=O)CC3)cc2O)c1-c1ccc(Cl)cc1,,,CHEMBL4400548,J Med Chem,2019,,CHEMBL4441098,,CHEMBL4441098,7.30,0,http://www.openphacts.org/units/Nanomolar,3214065,=,1,1,=,,IC50,nM,,50.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.05
,,19251896,[],CHEMBL4401871,Antiviral activity against HIV-1-derived Ebolavirus pseudoparticle infected in human TZM-bl cells after 48 hrs by beta-gal based reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,,,CHEMBL4400548,J Med Chem,2019,,CHEMBL1655,TOREMIFENE,CHEMBL1655,7.05,0,http://www.openphacts.org/units/Nanomolar,3214071,=,1,1,=,,IC50,nM,,90.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.09
,,20680075,[],CHEMBL4622623,Antiviral activity against Ebolavirus infected in human HeLa cells assessed as reduction in viral replication incubated for 48 hrs by luminescence based assay,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1,,,CHEMBL4619819,ACS Med Chem Lett,2020,,CHEMBL35228,PYRONARIDINE,CHEMBL35228,6.09,0,http://www.openphacts.org/units/Nanomolar,3482672,=,1,1,=,,IC50,nM,,820.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,1.3,0.82
,,20680076,[],CHEMBL4622623,Antiviral activity against Ebolavirus infected in human HeLa cells assessed as reduction in viral replication incubated for 48 hrs by luminescence based assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,,,CHEMBL4619819,ACS Med Chem Lett,2020,,CHEMBL7568,QUINACRINE,CHEMBL7568,5.98,0,http://www.openphacts.org/units/Nanomolar,3482673,=,1,1,=,,IC50,nM,,1050.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,1.48,1.05
,,20680077,[],CHEMBL4622623,Antiviral activity against Ebolavirus infected in human HeLa cells assessed as reduction in viral replication incubated for 48 hrs by luminescence based assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,,,CHEMBL4619819,ACS Med Chem Lett,2020,,CHEMBL47298,TILORONE,CHEMBL47298,5.94,0,http://www.openphacts.org/units/Nanomolar,3482674,=,1,1,=,,IC50,nM,,1140.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,1.48,1.14
,,22795477,[],CHEMBL4710525,Antiviral activity against VSV-G pseudotyped EBOV infected in human HeLa cells,F,,,BAO_0000190,BAO_0000218,organism-based format,N#Cc1c(NCCN)nc(-c2ccccc2)c2c1CCCC2,,,CHEMBL4706564,Eur J Med Chem,2020,,CHEMBL1360108,,CHEMBL1360108,4.61,0,http://www.openphacts.org/units/Nanomolar,3539616,=,1,1,=,,IC50,nM,,24400.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,24.4
,,22795478,[],CHEMBL4710525,Antiviral activity against VSV-G pseudotyped EBOV infected in human HeLa cells,F,,,BAO_0000190,BAO_0000218,organism-based format,O=[N+]([O-])c1cc(S(=O)(=O)NCCN2CCOCC2)ccc1Sc1nnnn1-c1ccccc1,,,CHEMBL4706564,Eur J Med Chem,2020,,CHEMBL1372119,,CHEMBL1372119,5.72,0,http://www.openphacts.org/units/Nanomolar,3539617,=,1,1,=,,IC50,nM,,1900.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,1.9
,,22795481,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'hrs', 'standard_value': '13.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'hrs', 'value': '13.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'hrs', 'standard_value': '15.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'hrs', 'value': '15.0'}]",CHEMBL4710527,Antiviral activity against eGFP-positive VSV-G pseudotyped EBOV infected in human U2OS cells assessed as reduction in virus entry cells pre-incubed with compound for 1 hr followed by viral infection and measured after 12 to 14 hrs by fluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCNC(=O)[C@@H]1O[C@H]1C(=O)N[C@@H](Cc1ccc(C)cc1)C(=O)N[C@H](C(=O)N1CCN(Cc2ccccc2)CC1)c1ccccc1,,,CHEMBL4706564,Eur J Med Chem,2020,,CHEMBL4778899,,CHEMBL4778899,7.16,0,http://www.openphacts.org/units/Nanomolar,3539618,=,1,1,=,,IC50,nM,,70.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,70.0
,,22795493,[],CHEMBL4710533,Antiviral activity against eGFP-EBOV infected in African green monkey Vero E6 cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL4706564,Eur J Med Chem,2020,,CHEMBL809,SERTRALINE,CHEMBL809,5.43,0,http://www.openphacts.org/units/Nanomolar,3539599,=,1,1,=,,IC50,nM,,3730.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,3.73
,,24357508,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL4065616,REMDESIVIR,CHEMBL4065616,6.50,0,http://www.openphacts.org/units/Nanomolar,3773917,=,1,1,=,,IC50,nM,,320.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.32
,,24357509,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5092756,,CHEMBL5092756,6.17,0,http://www.openphacts.org/units/Nanomolar,3773918,=,1,1,=,,IC50,nM,,670.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.67
,,24357510,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCOCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5077949,,CHEMBL5077949,6.52,0,http://www.openphacts.org/units/Nanomolar,3773919,=,1,1,=,,IC50,nM,,300.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.3
,,24357511,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CCCCCCCCCCCN=[N+]=[N-])[C@@H]1O)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5086796,,CHEMBL5086796,6.30,0,http://www.openphacts.org/units/Nanomolar,3773920,=,1,1,=,,IC50,nM,,500.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.5
,,24357512,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5084250,,CHEMBL5084250,5.14,0,http://www.openphacts.org/units/Nanomolar,3773921,=,1,1,=,,IC50,nM,,7200.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,7.2
,,24357513,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCSCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5074199,,CHEMBL5074199,6.60,0,http://www.openphacts.org/units/Nanomolar,3773922,=,1,1,=,,IC50,nM,,250.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.25
,,24357514,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5090826,,CHEMBL5090826,6.15,0,http://www.openphacts.org/units/Nanomolar,3773923,=,1,1,=,,IC50,nM,,710.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.71
,,24357515,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5079736,,CHEMBL5079736,6.80,0,http://www.openphacts.org/units/Nanomolar,3773924,=,1,1,=,,IC50,nM,,160.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.16
,,24357516,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(=O)CCCCCCCCCCCN=[N+]=[N-])Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5084473,,CHEMBL5084473,6.35,0,http://www.openphacts.org/units/Nanomolar,3773925,=,1,1,=,,IC50,nM,,450.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.45
,,24357517,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5085366,,CHEMBL5085366,5.54,0,http://www.openphacts.org/units/Nanomolar,3773926,=,1,1,=,,IC50,nM,,2900.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,2.9
,,24357518,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCSCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5092860,,CHEMBL5092860,6.55,0,http://www.openphacts.org/units/Nanomolar,3773927,=,1,1,=,,IC50,nM,,280.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.28
,,24357519,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](OC(=O)CCCCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5086165,,CHEMBL5086165,4.92,0,http://www.openphacts.org/units/Nanomolar,3773928,=,1,1,=,,IC50,nM,,12100.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,12.1
,,24357520,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](OC(=O)CCOCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5080493,,CHEMBL5080493,,0,http://www.openphacts.org/units/Nanomolar,3773929,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357521,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCC(=O)O,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL111077,MYRISTIC ACID,CHEMBL111077,,0,http://www.openphacts.org/units/Nanomolar,3773930,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
